spaces,484
regularity,66
classical,356
schroedinger,22
dispersive,52
seeger,3
collaborators,314
questions,1480
fourier,69
submanifolds,10
euclidean,43
tied,45
eigenfunctions,12
differential,444
manifolds,186
concern,194
averaging,14
singular,94
integral,212
radon,11
transforms,34
pointwise,11
convergence,137
differentiation,117
sciences,1545
investigations,358
postdoctoral,657
monomer,19
eluting,2
inside,194
hollow,27
nano-tubes,7
reduces,104
polymerization,58
curing,19
polymer,564
liquid,487
units,207
densely,18
packed,12
volume,241
decrease,96
prevented,21
boundaries,259
polymerized,4
debond,1
manufactured,53
blended,9
monomers,30
fractions,48
affected,202
filled,25
optimize,249
nano-tube,1
maximum,161
integrity,110
polymer-matrix,1
volumes,81
neat,7
resin,41
contributes,247
dental,36
fillings,1
glass-fiber,1
epoxy,10
layups,1
moduli,132
abelian,26
varieties,192
hecke,17
symmetry,181
symmetries,110
forms,468
generalizations,49
p-adic,46
reflected,60
fix,24
stabilizer,7
subgroup,19
action,279
group,1834
crucial,365
unclear,70
extract,125
non-trivial,19
thought,184
asymptotic,115
expansion,274
two-dimensional,127
lubin-tate,3
orbit,43
generic,75
newton,15
stratum,1
dense,100
unitary,15
inaccessible,37
continues,178
prior,421
cm,67
lifting;,1
andrea-oort,1
originated,17
aesthetic,16
modern,900
crystallized,11
abstract,375
definition,80
families,239
admitting,5
collection,606
symmetries;,2
establishes,51
hidden,64
pattern,253
previously,406
cases,359
qualitative,178
completely,152
lubin,1
tate,3
1960,14
disasters,75
disruption,58
everyday,136
lives,209
severely,55
reflects,58
disaster,121
phone,78
normal,190
compared,515
post,89
explained,42
returns,29
pre-disaster,3
scope,239
onset,65
engineer,130
sociologist,1
scientist,170
travel,510
indirect,72
idea,188
emergency,149
management,1434
macdonald,16
symmetric,83
enumerative,27
combinatorics,152
heart,160
interpretation,202
haiman,2
points,286
scheme,116
joint,345
grojnowski,2
generalize,59
avoid,112
difficulties,86
analog,68
piece,29
usual,40
2-dimensional,17
variable,216
catalan,6
fishel,1
defining,93
d-dimensional,4
analogs,27
explain,248
detailed,563
computations,175
poset,9
1-skeleton,2
associahedron,1
simplicial,7
vertices,6
dyck,1
paths,160
expects,52
quantities,142
vast,197
statistics,405
studying,593
``the,3
vertex,11
string,123
award:,21
dms,20
1200284,1
principal,601
investigator:,39
roy,2
joshua,7
gunnar,2
carlsson,3
stanford,65
motivic,28
variant,30
becker-gottlieb,3
cohomology,82
k-theory,36
coefficients,73
resulted,103
preprints,4
notions,42
played,112
settling,15
adams,4
provided,556
sophisticated,230
version,108
splitting,47
principle,152
theme,253
accounts,74
k-theory:,2
thomason,1
well-known,77
cohomological,15
descent,15
mod-l,2
bott-element,1
inverted,11
rigidity,60
picard,3
analogue,12
reductions,66
requiring,107
customized,42
elaborate,20
machinery,88
apply:,1
conjectures,78
relating,93
equivariant,25
k-groups,3
galois,23
classifying,39
homotopy,68
well-established,53
classically,12
distinguish,74
analyze,618
zeroes,2
milnor,7
relevance,224
usefulness,44
light,982
versatile,85
stems,58
multi-variate,2
x1,3
x2,1
xn,3
invariant,75
permutation,9
theoretic,59
analytic,156
integer,44
partition,24
date,213
captivating,4
closely,341
diagonal,7
harmonics,11
topic,336
increasingly,507
cherednik,1
linked,231
mainstream,50
affine,47
makes,345
subjects,175
attacked,5
bijective,2
maintains,42
collaborations,714
faculty,1735
primarily,366
langlands,56
fontaine-mazur,4
representations,233
automorphic,57
largely,322
conjectural,5
proof,112
shimura-taniyama,3
automorphy,5
theorems,54
led,400
sato-tate,2
restriction,24
distinct,260
hodge-tate,3
weights,23
artin,9
greater,508
modularity,8
repeated,68
oldest,42
branches,94
theorists,50
interested,322
predict,527
intimately,36
spectacular,26
wiles,4
fermat,6
driving,216
elliptic,74
curves,110
play,572
cryptography,65
internet,403
held,696
regina,3
saskatchewan,2
canada,109
29,26
june,160
2012,1043
immediately,119
canadian,48
cms,17
meeting,810
introduce,279
intersection,126
consist,158
graded,22
algebra;,5
secant,2
varieties;,5
fat,22
symbolic,52
partially,209
prepare,333
sessions,367
organized,294
long-lasting,20
lodging,20
to:,211
interact,481
geometry;,3
fields;,21
ideas,761
another;,5
mathematicians,208
share,401
lecture,131
session,214
plenty,7
reserved,17
talks,276
venue,107
enrich,96
background,234
stimulation,78
enrichment,78
non-ph,12
granting,33
conference,2252
colleagues,231
stimulating,81
home,255
details,177
web-page:,1
http:,447
ndsu,5
pubweb,1
ssatherw,1
regina2012,1
index,107
html,55
workpiece,5
machining,59
depths,53
cut,36
10,414
micrometers,14
celsius,4
lathe,1
visual,439
microscope,132
chip,124
elliptically,1
light-guiding,1
diamond,73
radiation,333
spectrometer,136
peak,66
wear,85
compare,271
depth,296
cutting,193
distance,142
keeping,36
edge,257
sharp,80
avoiding,42
dominates,16
calculate,56
corroborate,6
scientists,2358
pervasive,93
nanometer-scale,15
required,618
visualize,66
educate,220
technical,1241
journals,237
discontinuities,20
variational,62
embedded,254
controllers,36
guarantees,87
optimality,19
complexity,532
start,90
two-legged,1
robot,168
walking,43
terrain;,1
degree-of-freedom,3
robots,194
uneven,18
terrain,38
biomechanical,39
proofs,47
algorithm,235
documented,145
describing,144
ranging,381
locomotion,47
grasping,25
prosthetics,14
depends,178
incorporating,205
stabilize,27
practical,674
regulation,268
straightforward,32
non-impacting,1
contact,321
neuromuscular,19
leverage,243
nsf,1496
oise,25
venture,42
fund,120
gvf,1
co-funding,14
long-term,726
germany,95
ongoing,443
rehabilitation,110
chicago,115
freely,164
highlighted,37
museum,325
irreducible,13
birational,22
invariants,181
investigator,781
plans,554
firstly,14
teichmueller,10
rigid,59
geodesics,22
parameterizing,7
maps,241
semi-stable,2
sheaves,20
chow,6
jacobian,5
bundles,51
non-reduced,1
curve,49
smooth,106
degeneration,16
belongs,16
parameterize,12
type,620
instance,152
donut,7
car,26
tire,5
pretzel,1
holes,124
attractive,155
extensively,89
polymer-fullerene,3
blend,28
photovoltaic,114
morphological,124
affect,615
layers,294
modified,201
selection,324
modes,173
thin-film,38
micromechanical,17
multi-phase,26
fullerene,34
miscible,1
non-linear,71
organic,1028
heterojunctions,6
fossil,242
fuel,452
flex,14
flexible,358
durable,31
art,295
determining,345
conversion,434
maximize,164
focuses,731
arterial,16
atherosclerotic,7
plaque,18
leads,251
life-threatening,9
rupture,81
aortic,1
dissection,15
similarities,53
reinforced,48
interpret,129
mice,21
plaques,6
comparable,108
biochemistry,186
mouse,37
arteries,8
delamination,5
peeling,1
validated,176
diseases,340
patient,272
guiding,73
interventions,201
non-biological,5
adhesion,75
biomimetic,53
surgical,76
adhesives,34
biomechanics,67
strengthening,93
south,384
banach,14
operator,137
factorizations,2
p-power,2
integrable,46
summable,1
classifications,10
commutators,2
pelczynski,1
decomposition,117
lipschitz,15
p-summing,1
lispchitz,1
p-integral,1
lipschits,1
p-nuclear,1
metric,84
lifting,14
sufficient,159
schauder,2
subsequence,4
partial,445
quantum,1524
far-reaching,46
extending,172
mappings,39
priority,137
selecting,72
historically,190
read,72
write,64
receive,308
pictures,16
purpose,284
ubiquitous,192
marker-less,1
aec,4
fm,9
touch,71
click,15
presented,302
add,185
list,60
architectural,109
onboard,16
gps,164
perform,469
rough,32
field-of-view,8
send,21
descriptors,9
4-dimensional,22
augmented,84
reality,117
hd4ar,1
server,78
vision,405
resolution,604
solely,38
derived,334
high-precision,32
camera,105
cyber-information,2
extracted,69
pixel,32
coordinates,36
item,25
photo,21
returned,20
visualized,8
format,119
feasible,100
aware,69
sensor-based,7
tracking,235
collections,248
assists,21
visualization,272
queried,2
inexpensive,141
frequent,77
reports,175
downtime,9
rework,3
waste,260
overrun,1
reach,346
hands-on,442
falltings,1
height,45
cycle,454
respect,206
arakelov,3
divisor,7
shimura,19
rankin-selberg,4
l-function,7
cusp,24
weight,114
n+1,1
equal,50
gross-zagier,5
formula,46
appeared,24
detail,121
variants,93
gross-zagier-zhang,1
endomorphisms,1
pull-back,1
arithmetic,118
theta,9
genus,54
investigates,323
so-called,116
lot,53
naturally,185
arithmetics,1
divisors,4
extra,40
l-functions,43
eisenstein,8
floating,28
formulas,46
implication,34
popular,165
birch,12
swinnerton-dyer,5
million,323
dollar,38
telecommunication,26
na-ion,6
reactions,557
electrodes,106
chemically-induced,2
cathode,44
electrode,109
tem,42
monitored,60
room-temperature,20
rechargeable,25
li-ion,41
tremendous,138
worldwide,248
sodium-ion,2
unexplored,80
prime,53
li,49
price,99
past,921
20,227
complicated,177
na-ions,2
li-ions,1
70%,17
induces,12
entry,90
triggers,22
poorly,256
understood,458
drastically,44
challenge,706
cycling,234
service,548
unresolved,38
resolved,61
venues,83
introductions,8
videos,132
produced,501
youtube©,1
capillary-driven,2
asymmetric,90
inkjet,15
printing,76
colloidal,115
suspensions,61
scalable,318
low-cost,234
solution-processed,5
revolutionary,48
roll-to-roll,26
photovoltaics,92
incapable,7
nanosized,6
well-controlled,19
coffee-stain,1
break,80
janus,6
jnps,5
refer,14
orientation-dependent,3
nanoparticle,167
in-situ,137
moving,192
liquid-vapor,3
equilibrium,227
surfactants,48
deposition,289
coffee-ring,1
encountered,80
inkjet-printed,3
tunable,147
blocks,159
dynamically,110
switchable,11
micro-devices,5
jnp-based,1
inks,24
evaporating,6
drops,9
jnp,1
ink,14
formulations,91
substrate,155
environmentally-benign,3
large-area,27
spray,64
slot-die,1
coating,88
build,791
drexel,28
reu,723
under-represented,422
homogeneous,74
quotient,8
lie,159
establishing,231
study:,4
effectivization,1
closure,26
equdistribution,1
orbits,48
subgroups,24
spaces;,8
geometrically,27
raghunathan,1
fruitful,39
standing,51
diophantine,14
kind,148
classifies,2
seeks,695
continuation,65
plasma,383
tip-based,1
la-tbn,5
near-field,64
enhancement,185
plasma-mediated,3
ablation,39
high-speed,108
clarified,6
distinguished,79
enabled,234
nanofabrication,75
maze-like,1
ultra-high-resolution,1
versatility,35
processed,68
willalso,1
intriguing,45
attempts,110
overcome,210
barriers,207
strategically,41
comprise,74
recruitment,314
retaining,60
on-chip,89
spectroscopy,436
spectrometry,124
sensitive,340
gas,749
molecules,819
nanophotonic,17
cavity,58
nanomechanical,13
resonator,28
cavity-enhanced,3
optomechanical,31
light-molecule,1
mid-infrared,31
band,113
chipscale,1
dual-mode,2
nanophotonics,11
nanomechanics,7
chem,4
bio,51
synergistically,36
specificity,52
bottlenecks,35
limiting,128
technologies:,7
absorption,184
fingerprints,12
analyte,7
species,1852
accuracy;,5
single-molecule,69
innovations,246
fill,139
missing,85
long-wave,4
optoelectronics,31
free-space,11
cross-cutting,24
exchanges,96
universities,596
mentoring,677
structure-property-processing,4
ice-templated,2
ice,695
dartmouth,24
freeze-casting,2
hypotheses:,27
carefully,129
scaffolds,53
aligned,67
unidirectional,10
pore,100
pores,38
scaffold,34
additives,35
freezing,30
modeled,148
collating,2
plotting,3
charts,14
exploration,312
unpopulated,1
white,140
pointing,14
profiles,137
freeze,4
casting,18
collected,470
multitude,32
nerve,90
bone,152
infra-red,4
reflecting,30
thermally,28
insulating,25
electromagnetic,195
shielding,8
biobatteries,2
